CaseOrder,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,internet_service_DSL,internet_service_Fiber Optic,const
5277,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
2153,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
7163,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
8830,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
4401,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1
1468,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1
3116,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1
619,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1
3727,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
4728,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6253,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
3797,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1
2218,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1
7816,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1
6487,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1
357,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
3180,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1
3132,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1
3037,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1
703,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1
6678,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1
8825,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1
8815,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1
8919,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
9672,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1
1948,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
4315,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
8988,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1
3482,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
5856,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1439,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
2125,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
4826,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
7002,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
7464,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1
6735,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
9767,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
5762,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
213,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
9026,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1
1490,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
1996,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2452,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
3249,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1
8771,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
3724,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
716,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1
3418,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1
3789,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
3094,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
7753,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1
6999,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1
2204,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1
9542,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
4077,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1
7227,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
4491,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1
7006,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1
43,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1
5871,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
9518,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1
6646,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1130,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
1523,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
8849,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
2474,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1
9028,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
446,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1
9487,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
1262,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
2723,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
9926,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
7003,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1
4652,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
8863,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
6349,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
6373,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
5431,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
2757,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
4802,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1
6189,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1
277,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
5512,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1
8872,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1
510,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
2462,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1
3846,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1
2514,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1
6426,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1
6164,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1
5049,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1
3792,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
5198,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1
9683,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1
9586,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
501,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
8291,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1
5812,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1
4377,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1
5250,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1
7693,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1
3002,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1
5842,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8699,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1
1612,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5082,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
1192,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
1355,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1
8300,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1804,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1
9733,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
9245,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
3086,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1
7043,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
9955,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1
3111,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1
2156,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
8932,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
5952,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1
9851,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1
4760,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
6840,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3034,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
7885,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
3352,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1
9007,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1
1546,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
9805,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
22,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
7416,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2942,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1
9256,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1
4610,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1
3303,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
8555,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
3976,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
9838,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
7938,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
1696,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
9647,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
2779,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
7101,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1228,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1
4675,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
7381,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1
8809,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1
1402,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1
3810,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1
4840,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1
4319,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
8862,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1
5819,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1
6226,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1
1558,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1
6240,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
9622,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1
370,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
1765,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
6076,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
4581,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1
5862,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
6227,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1
1626,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
7517,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1
5296,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1
6261,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1
9948,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
4910,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1
7717,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1
8650,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1
3651,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
239,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
6772,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1
3741,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
8956,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1
2349,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
4354,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
725,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1
1159,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
1454,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
7005,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1
5996,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
1333,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1
9276,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1
1171,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1
9135,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1
8579,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
7269,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
3448,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1
4784,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1
4407,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
2819,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1
4679,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1
9009,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1
5845,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
2432,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
2984,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1
5647,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1
4989,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1
851,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1
97,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
3282,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
9908,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1
7141,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
7037,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1
7792,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
9526,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
469,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
9215,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
603,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
6791,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1
6594,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
6669,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
1095,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1
6304,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
3223,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1
7337,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1
6586,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1
5358,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
3469,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
8510,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1
8463,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
7452,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
9807,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1
7634,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
7251,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1
4023,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1
5894,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
170,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1
7491,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
8269,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1
8859,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
6124,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1
554,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1
4884,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
4245,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1
8783,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1
6166,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1
6625,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1
5216,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1
4000,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1
5787,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
9806,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1
3997,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1
7189,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1
3956,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
187,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
5738,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1
8370,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
51,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
6208,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1
1741,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1
9482,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1
8845,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
6094,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1
1557,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
2979,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
7795,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1
6852,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1
6847,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1
1859,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7854,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1
5797,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
2205,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1
1667,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
5929,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1
8757,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
4885,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
4567,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1
2305,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1
5284,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
843,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1
6952,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1
3322,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
2347,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
8314,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
2409,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
5877,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
2092,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
4557,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1
19,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
3110,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
6642,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1
8197,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
5536,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1
6803,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
7626,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
5466,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1
1951,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1
4217,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1
506,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1
1721,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1
6265,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1
5419,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
1306,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1
9111,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
9675,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1
8707,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1
9957,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1
4413,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
2704,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1
9253,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1
2206,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1
1683,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
9230,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
5566,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1
8442,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
2036,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1
8467,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1
622,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1
3317,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1
6131,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1
8034,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1
7402,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1
5309,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
6118,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
8909,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1
4046,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
7300,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1
4798,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
6731,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1
6891,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
1481,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1
1982,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1754,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1
9944,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1
8394,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
3630,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1
5181,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
6659,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1
9320,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1
4150,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1
3592,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1
1878,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1
5509,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1
4342,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
1327,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1
7728,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1
9736,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
4360,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
963,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
4455,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1
5958,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
8183,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
2837,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1
4445,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
6248,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
3907,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1
7550,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1
2057,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1488,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
9257,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1
4168,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
1138,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
6489,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1019,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
3329,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
7105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6698,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
5518,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1
748,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
5754,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
3781,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1
949,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1
6445,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1
9204,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
2710,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
3096,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1
9861,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
6167,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
2052,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1
8014,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2563,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
7230,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1
761,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1
898,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
1868,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
1729,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
9298,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1
4808,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1
1974,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1
1096,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1
7173,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
5767,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
5200,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
2668,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1
8840,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1
4871,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
8030,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1
8947,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1
6205,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
693,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1
7168,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
3794,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
1480,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1
6862,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
9481,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1
4223,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
5144,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
7164,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1
9581,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
7007,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1
3345,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1885,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
4231,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
9048,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1
5211,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1
8267,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1
2445,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1
6376,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
1799,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1
3174,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1
2893,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
2974,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
1972,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1
3643,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
4584,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
7607,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
2122,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
8008,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1
6620,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1
1017,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
