CaseOrder,churn,email,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,internet_service_DSL,internet_service_Fiber Optic,contract_One year
2409,0,9,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
2410,1,12,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
2411,1,9,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1
2412,0,11,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
2413,0,14,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
2414,0,13,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0
2415,1,9,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0
2416,0,13,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
2417,1,6,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
2418,1,12,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0
2419,1,8,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0
2420,0,9,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
2421,0,7,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
2422,1,15,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0
2423,1,8,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0
2424,0,7,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
2425,1,18,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
2426,1,14,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
2427,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
2428,0,7,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
2429,0,11,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1
2430,1,11,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
2431,1,15,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
2432,0,10,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
2433,0,15,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
2434,1,14,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0
2435,0,10,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
2436,1,10,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0
2437,1,6,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
2438,1,9,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0
2439,1,11,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0
2440,1,11,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
2441,0,4,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
2442,1,13,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
2443,1,13,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0
2444,1,15,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
2445,1,10,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0
2446,0,7,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
2447,1,12,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0
2448,1,14,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0
2449,0,13,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1
2450,0,9,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0
2451,0,14,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1
2452,1,10,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
2453,1,11,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2454,0,11,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
2455,1,12,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0
2456,0,13,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1
2457,1,8,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
2458,1,13,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2459,1,12,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2460,0,11,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
2461,1,8,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0
2462,0,11,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0
2463,0,9,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2464,0,15,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
2465,0,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
2466,1,10,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0
2467,0,11,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2468,0,18,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0
2469,1,15,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
2470,1,6,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
2471,0,11,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
2472,0,11,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0
2473,1,14,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
2474,1,12,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
2475,1,8,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0
2476,1,14,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
2477,1,19,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0
2478,0,14,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
2479,1,7,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
2480,1,14,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
2481,1,12,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
2482,0,11,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
2483,0,9,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0
2484,0,16,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
2485,0,12,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
2486,0,19,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1
2487,1,12,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0
2488,1,6,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0
2489,0,12,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0
2490,1,12,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
2491,1,10,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0
2492,1,15,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
2493,1,11,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0
2494,0,8,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2495,1,15,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
2496,1,14,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
2497,0,14,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1
2498,0,9,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0
2499,0,14,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0
2500,1,4,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
2501,0,11,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
2502,0,12,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1
2503,0,8,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
2504,0,10,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
2505,0,14,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
2506,0,15,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
2507,0,12,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
2508,0,12,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1
2509,0,9,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
2510,0,14,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
2511,0,15,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1
2512,1,15,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1
2513,1,13,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0
2514,1,12,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0
2515,1,12,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0
2516,0,9,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
2517,1,13,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0
2518,1,13,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0
2519,1,10,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2520,0,18,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
2521,1,12,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0
2522,0,9,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1
2523,1,12,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0
2524,1,14,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0
2525,1,10,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0
2526,0,15,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
2527,1,11,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0
2528,0,11,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2529,0,14,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1
2530,1,10,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2531,1,8,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0
2532,1,9,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
2533,1,16,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1
2534,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2535,1,13,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1
2536,1,12,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2537,0,11,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
2538,1,10,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0
2539,0,14,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
2540,0,10,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
2541,0,16,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1
2542,1,9,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2543,0,13,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
2544,1,7,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2545,0,12,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0
2546,1,13,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0
2547,0,14,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1
2548,1,12,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0
2549,1,10,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0
2550,0,11,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
2551,0,12,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0
2552,0,15,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1
2553,1,10,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
2554,1,10,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0
2555,1,14,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0
2556,1,13,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1
2557,0,15,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
2558,0,15,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2559,1,18,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0
2560,0,6,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
2561,1,12,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
2562,1,11,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2563,0,12,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
2564,0,7,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2565,1,10,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1
2566,0,10,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2567,1,9,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0
2568,0,14,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0
2569,1,12,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0
2570,0,12,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
2571,0,14,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1
2572,0,6,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
2573,0,12,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
2574,1,11,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2575,0,11,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1
2576,0,10,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
2577,1,12,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0
2578,1,9,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0
2579,1,10,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0
2580,0,16,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1
2581,1,16,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1
2582,0,12,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
2583,0,14,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0
2584,1,16,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
2585,1,16,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0
2586,0,9,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1
2587,1,14,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0
2588,0,6,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
2589,0,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
2590,1,12,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1
2591,1,11,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
2592,0,16,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
2593,0,19,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2594,0,10,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2595,1,14,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2596,0,9,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2597,1,16,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0
2598,1,15,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2599,0,5,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0
2600,0,10,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
2601,0,14,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0
2602,0,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
2603,1,15,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0
2604,0,16,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1
2605,1,8,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
2606,0,10,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
2607,1,10,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0
2608,1,7,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0
2609,0,10,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
2610,1,12,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0
2611,1,14,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
2612,0,15,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0
2613,0,9,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0
2614,1,11,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1
2615,1,13,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
2616,0,8,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2617,1,9,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0
2618,0,9,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1
2619,0,11,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0
2620,1,13,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
2621,1,9,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0
2622,0,15,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1
2623,0,16,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0
2624,0,12,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0
2625,1,10,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0
2626,0,15,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
2627,1,12,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0
2628,1,12,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0
2629,0,7,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0
2630,1,14,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
2631,1,11,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1
2632,0,7,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
2633,1,10,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
2634,0,11,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0
2635,1,13,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
2636,1,13,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0
2637,1,11,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0
2638,0,10,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
2639,0,11,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
2640,0,13,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2641,1,12,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
2642,0,14,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
2643,0,10,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
2644,1,14,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1
2645,1,9,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0
2646,1,8,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0
2647,0,13,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
2648,1,12,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
2649,0,10,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2650,0,12,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0
2651,0,16,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
2652,1,13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2653,1,9,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
2654,0,17,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2655,0,9,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0
2656,1,11,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0
2657,0,14,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0
2658,1,12,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
2659,1,12,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
2660,1,13,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0
2661,0,12,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
2662,0,16,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0
2663,0,10,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0
2664,1,13,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0
2665,0,14,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0
2666,1,11,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0
2667,1,12,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
2668,0,11,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1
2669,0,15,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
2670,1,13,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0
2671,1,12,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
2672,1,17,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
2673,0,10,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
2674,0,11,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
2675,0,17,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
2676,1,10,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0
2677,0,12,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
2678,0,13,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
2679,0,12,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0
2680,1,14,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2681,0,10,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0
2682,0,14,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0
2683,0,12,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0
2684,0,11,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
2685,0,9,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
2686,0,12,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
2687,1,12,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0
2688,0,19,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
2689,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2690,1,13,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0
2691,1,14,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
2692,1,14,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0
2693,0,10,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1
2694,0,8,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
2695,0,12,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
2696,0,10,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1
2697,1,15,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
2698,1,11,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
2699,1,14,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0
2700,0,11,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
2701,1,12,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
2702,1,11,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
2703,1,14,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
2704,1,7,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
2705,1,10,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
2706,1,10,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0
2707,1,13,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0
2708,1,11,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1
2709,1,12,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2710,0,14,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
2711,1,14,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
2712,1,12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2713,1,16,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
2714,1,10,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0
2715,0,12,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0
2716,0,16,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0
2717,0,9,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
2718,0,14,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0
2719,1,11,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
2720,1,11,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2721,0,13,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1
2722,0,16,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
2723,0,16,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
2724,1,9,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1
2725,1,12,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
2726,1,14,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0
2727,1,12,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0
2728,0,9,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2729,1,12,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
2730,0,12,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1
2731,0,13,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
2732,0,10,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0
2733,0,10,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0
2734,0,9,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0
2735,0,15,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
2736,1,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2737,0,12,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2738,0,11,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
2739,1,13,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1
2740,1,8,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0
2741,1,10,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2742,1,14,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2743,1,13,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0
2744,0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
2745,1,16,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
2746,1,11,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
2747,0,9,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1
2748,1,11,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
2749,0,10,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0
2750,1,13,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0
2751,1,12,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0
2752,1,12,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
2753,1,11,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1
2754,0,8,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
2755,0,17,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
2756,1,11,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
2757,0,12,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
2758,1,11,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0
2759,1,10,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0
2760,0,10,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
2761,1,9,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
2762,0,10,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0
2763,1,14,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2764,1,10,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
2765,1,15,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0
2766,0,14,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0
2767,1,13,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0
2768,1,15,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
2769,1,19,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0
2770,0,6,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0
2771,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2772,1,12,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0
2773,0,11,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
2774,0,18,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1
2775,0,19,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0
2776,0,15,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
2777,1,8,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0
2778,0,14,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0
2779,0,9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
2780,0,11,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
2781,0,8,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2782,0,18,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0
2783,1,10,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0
