children,age,online_security,tenure,monthly_charge,bandwidth_gb_year
3,40,0,1.294635,197.4725,1091.519949
0,86,0,2.168042,159.9476,782.6074848
0,23,1,8.268061,232.6228,1388.043021
0,89,0,5.538303,124.9935,397.7861758
6,24,0,7.733033,149.9483,1099.299416
3,19,0,6.446693,129.9621,1459.309498
1,75,1,11.81544,140.0049,1077.205282
3,64,0,20.72068,92.45514,2235.623805
4,23,0,20.74516,267.6427,3080.29312
1,86,1,4.24454,107.4958,912.2540105
0,44,0,16.88185,162.4608,2233.112834
9,74,1,6.184122,94.97283,1189.368234
5,25,0,10.12304,147.4713,1292.562403
3,37,0,3.046588,204.9496,793.3207298
10,20,1,1.365304,210.127,1093.192377
1,62,0,11.34636,105.011,1002.360533
3,23,0,19.77218,137.4872,1968.304495
1,64,0,10.59517,182.4433,1587.727149
2,69,1,16.17631,152.4624,2123.824956
9,76,0,3.493433,192.4404,882.4522754
4,75,0,10.31129,179.9794,1128.898886
0,50,0,8.33073,182.49,1171.237442
5,55,0,3.267702,187.6094,1271.632278
0,60,0,1.891666,172.5034,438.8951303
0,76,0,6.06866,167.4564,573.5316869
0,71,0,2.290777,124.9607,599.8774496
2,31,0,7.53282,149.9378,1403.833391
1,28,0,9.27204,187.6094,1728.999287
2,63,1,6.725815,182.497,891.9183387
2,59,0,2.320115,139.9512,877.5328489
8,86,1,15.41267,162.4689,1708.202326
10,85,0,12.55601,167.4564,1383.430229
0,65,1,20.51646,127.525,1859.777405
0,53,0,1.304537,159.9476,820.0487803
3,26,0,17.15829,222.6143,2541.621959
1,75,1,23.77384,129.9778,2561.675396
0,74,0,3.213888,242.6106,1264.000346
1,43,0,11.00718,172.4579,1373.225547
2,44,1,10.18298,225.1457,2083.35956
3,45,1,6.693474,129.9598,1301.156073
8,39,0,2.072617,184.967,827.0229817
1,69,1,3.62899,162.4689,582.9171773
0,54,1,1.598975,204.961,596.5947713
4,18,1,8.161424,132.466,1628.254726
1,22,0,8.201372,245.147,1822.362908
4,84,0,4.606587,220.1185,893.3552968
1,54,1,7.469813,117.4686,1290.286524
1,53,0,6.21102,222.6143,1494.533376
0,71,1,2.048055,235.1591,763.5474617
1,50,0,2.159586,184.9634,1110.767158
0,24,1,2.123318,172.4555,583.6805521
0,43,0,8.220002,147.4738,871.198033
2,45,0,6.631092,287.6427,1329.56935
0,37,0,9.389883,245.147,1839.782656
2,69,1,8.718999,255.1417,1318.027865
0,74,0,9.372647,149.9845,1023.685781
1,87,1,19.92045,187.4974,2429.379449
4,42,0,5.43842,222.6143,1559.647223
2,26,1,2.518069,177.6508,921.6983239
0,18,1,4.433189,127.4783,1024.393039
4,86,0,9.873195,210.1051,1774.439822
1,42,1,12.03278,169.9741,1279.680473
3,22,0,2.408011,139.965,1117.651858
0,27,1,3.876369,120.0049,966.7789453
0,63,1,7.713222,162.4982,978.4083285
0,79,0,6.566149,192.4885,776.2140464
2,64,1,9.075014,152.4798,1158.054054
7,85,0,7.802142,159.9794,1482.48061
1,21,1,6.281821,172.4555,965.039948
4,22,0,10.16083,137.4836,1613.670166
2,42,1,10.44121,127.4958,1181.546499
3,74,1,2.923404,152.4798,604.9488487
3,32,0,7.930205,197.4725,1708.507227
1,58,1,7.194486,172.5104,826.2618071
1,74,0,5.664193,137.4392,607.6047155
0,39,0,3.41763,134.9509,487.9567265
2,86,0,3.589597,287.6427,992.9856288
8,35,1,4.123006,190.127,1621.897996
0,59,1,3.769755,219.9902,848.4406611
3,19,0,2.312021,240.1149,908.2440178
8,63,1,11.96395,139.9568,1497.60783
3,87,1,1.481645,107.4806,406.0999161
4,37,1,4.540275,172.5104,769.9868737
0,87,0,15.12639,197.4725,2025.467869
1,46,1,6.894406,174.991,1045.674943
3,24,0,7.994351,129.9621,1522.674203
2,59,1,8.989805,139.9568,1035.265621
2,40,1,22.60375,187.4673,2796.815399
1,21,1,9.910534,175.0048,1502.652508
2,23,0,1.597599,204.9797,679.9648888
0,50,1,9.705314,140.0342,1109.724061
1,84,1,9.254257,197.4702,1574.095143
0,85,1,13.262,222.6654,1623.298167
1,72,0,10.65826,117.4392,1436.859689
3,47,0,12.05486,204.9797,1406.621323
1,23,1,8.915226,162.4833,1586.632329
1,21,0,5.623623,137.4836,1235.112132
3,48,0,16.31066,194.9663,2255.21511
1,76,1,1.324008,117.4835,284.4922663
2,86,0,9.000072,172.4871,1170.521193
0,38,0,20.3759,149.9707,1958.648355
2,29,0,6.815025,139.9512,1344.195225
8,35,1,9.363006,142.4827,1874.033411
1,69,0,13.51008,204.9797,1392.159775
3,70,1,16.27138,149.9598,1672.775155
1,40,0,1.453865,139.9349,928.6314289
0,19,0,3.949032,172.4885,1171.985659
2,65,0,5.714934,182.4433,1215.356987
8,22,0,21.12911,255.1336,3186.79335
1,82,0,1.875298,149.9621,403.1214716
3,85,0,9.343412,210.1051,1703.524533
6,62,1,6.735348,177.4945,1499.696874
8,25,0,10.96818,157.4836,1461.917374
0,67,1,8.373701,222.6792,1362.599478
0,69,0,5.998405,182.447,682.7780764
3,20,1,3.052755,149.9778,609.9482209
0,61,0,11.93299,182.4433,1758.68213
3,77,1,14.84017,149.989,1604.504838
3,71,0,14.71926,182.4762,1637.379866
2,40,0,7.542197,79.97886,790.2154278
4,88,0,4.525491,232.6378,1392.809918
0,84,1,3.83138,162.5007,538.9921729
5,89,1,1.113741,204.961,596.0068502
3,49,0,3.878694,112.4551,409.0267699
0,73,0,4.532646,139.9816,713.5720629
0,21,1,10.49454,174.9919,1274.915029
1,77,1,6.678303,162.497,1307.120014
1,79,0,3.212519,139.9349,897.8110864
1,36,0,2.54348,137.4836,933.5522742
0,36,1,6.976028,117.5152,867.4232348
4,42,1,5.288444,144.9889,1399.307542
1,39,1,1.832601,132.5127,620.1308589
1,75,0,4.870047,127.5067,609.1874835
2,19,0,9.688639,207.6094,1409.932665
4,46,0,13.61564,159.965,1492.297826
1,31,0,4.939997,149.9483,693.5702614
4,46,0,15.51348,182.4433,2224.378227
3,76,1,9.556572,212.6228,1872.755243
2,28,0,2.149435,179.9656,557.9519675
0,59,0,7.035161,207.6386,1071.748463
4,67,0,15.84051,160.0122,1698.617842
0,30,0,13.31462,232.624,2099.171991
2,70,0,1.862828,192.4404,553.0231321
7,56,0,15.14561,104.9629,1628.215009
1,71,0,5.902195,159.9512,605.1321701
1,58,1,2.339183,245.1612,941.6039037
0,87,0,15.53401,144.9607,1301.332682
3,81,1,10.71719,257.6513,2061.503839
0,76,0,2.668217,184.9963,627.2429503
1,60,0,2.19437,124.9781,340.8145206
1,58,0,8.539485,182.4538,971.9322124
0,18,0,4.527649,139.9512,1131.268205
1,57,0,8.664975,169.9928,957.1118873
0,62,0,1.567389,159.9349,374.4704813
1,40,0,4.14274,220.1615,1012.974384
1,86,1,5.18336,152.466,655.4429632
1,83,1,7.494128,142.5156,938.8632527
2,52,1,10.34256,95.01949,1140.676882
1,78,0,3.1741,169.9447,462.4081269
5,86,1,3.209982,194.9744,605.6512541
2,49,1,13.02762,182.4653,1434.719912
1,56,0,1.625652,197.6288,691.1647876
3,72,0,1.201284,147.4738,375.6589979
3,29,0,6.645392,137.4616,1037.253154
1,23,0,16.23853,147.4564,2024.875698
2,80,0,16.12056,214.9663,1772.729252
1,73,0,4.157726,137.4872,463.388528
0,85,0,9.880576,197.4725,1602.19464
2,70,0,11.63547,187.6094,1862.789527
1,85,1,5.929212,222.65,1062.121627
1,28,1,5.875553,277.6375,1282.671616
3,72,0,3.695049,129.9621,1060.077964
0,45,0,2.590681,124.9643,310.8595496
2,38,0,3.352593,134.9509,465.1896546
0,36,0,9.93773,159.965,1100.58554
0,22,1,7.988116,154.9618,1571.791129
0,22,0,10.47789,147.4713,1259.837146
10,67,0,8.099865,137.4616,1247.334037
3,28,1,1.611266,174.9755,703.1820621
1,80,0,10.58401,184.967,1174.511172
4,75,1,1.916489,174.9618,563.1178513
2,19,0,28.57082,139.965,3158.141347
1,81,0,1.532436,124.9607,535.7389183
2,69,1,12.7895,267.6647,1736.70174
1,52,0,8.640886,157.4698,804.0993561
3,37,0,6.465898,214.9525,1072.590755
0,55,1,9.416447,149.9915,1005.091786
0,39,1,3.062161,164.9715,1043.339074
0,64,0,29.19298,164.967,3181.511605
1,80,1,8.692007,204.961,1041.036664
7,46,0,11.07503,92.45514,1545.148232
1,19,0,1.524132,207.6094,757.2197489
1,81,1,10.70349,184.9715,1196.094746
0,38,1,2.327566,187.4974,1117.725477
6,62,0,1.764563,192.4705,602.3082109
2,85,0,1.190018,129.9621,734.3603159
4,50,1,2.049307,162.4982,680.0803141
1,37,1,16.7247,202.6362,2436.72717
0,71,0,5.599131,137.4616,721.4679959
7,81,0,2.71724,147.4713,563.7131359
2,23,0,5.207616,207.6094,990.5923177
8,77,0,3.98008,159.965,724.2818214
3,29,0,14.66848,147.4421,1518.371398
1,18,0,1.932645,172.4705,1102.197408
9,81,1,16.5488,204.961,1927.803648
4,86,0,22.25056,182.4608,2162.669491
5,46,0,1.356734,159.9512,437.7915053
3,86,0,20.45201,127.4601,2239.792619
3,33,0,13.84669,92.45514,1691.734997
0,71,0,6.207517,242.6281,1071.774579
0,47,1,7.603445,194.9581,1112.439443
2,72,0,7.182107,204.9634,1020.408124
2,83,0,7.266887,147.4738,805.8117417
1,72,0,8.322733,104.9629,831.9969597
0,42,0,9.961602,167.4564,1086.270579
6,89,0,9.244926,184.967,1189.205287
4,50,0,3.088732,92.45514,785.2993593
4,63,1,2.645653,245.175,1076.444999
0,88,1,16.41429,140.0342,1452.568552
0,65,1,4.459961,127.5112,545.6056589
0,40,0,5.705684,142.4713,1194.656781
2,18,0,7.006647,172.4705,1466.448878
1,49,0,14.56261,157.4836,1379.971168
2,39,0,12.73703,147.4738,1398.283635
4,54,1,14.24378,187.4811,2255.363032
2,29,0,4.189207,137.4616,722.927922
0,47,1,2.443144,232.6228,879.1284854
1,77,0,4.95874,252.624,877.7033783
7,51,0,2.326806,194.9768,755.6830943
2,64,0,6.365101,187.656,1122.270266
4,51,0,7.010649,265.147,1308.576837
4,65,0,15.3889,265.147,1949.172062
0,24,0,10.88204,179.9794,1305.850314
0,66,0,6.908158,242.6143,1064.75404
7,18,0,7.146126,230.1051,1413.736327
0,66,0,4.656535,255.1372,1012.460755
1,49,0,8.549649,114.9509,1237.669889
2,27,1,2.138986,129.9598,1038.488008
4,69,0,4.026439,104.9781,967.2708805
0,48,1,14.65682,120.0035,1606.304191
2,83,0,24.26165,157.4698,2013.177858
2,73,0,7.348682,240.1149,1113.10611
3,37,0,1.683285,265.147,887.1803664
2,49,0,17.54953,207.4754,2326.985753
1,79,0,10.13511,172.4579,1097.624148
3,31,1,1.786765,235.1417,1318.882817
2,33,0,7.685124,104.9781,1241.231205
0,22,1,7.131841,235.1417,1741.054382
1,31,0,3.555031,149.9776,699.0938491
4,56,0,10.00078,149.9483,1165.681938
2,43,0,23.18508,172.4705,2792.394717
3,71,0,8.442986,182.4433,1450.000546
1,74,0,7.602068,124.9935,646.8507919
4,40,0,4.461349,172.4871,1011.014705
7,59,0,17.4113,124.9935,1684.485758
1,23,0,5.881307,105.011,686.2608911
3,76,1,4.043506,137.4686,585.4873226
7,89,1,8.301576,232.6228,1436.945723
5,71,0,7.891654,182.447,985.2729584
4,68,1,18.62057,235.1417,2654.737765
5,29,0,4.672744,174.9768,1419.012995
0,86,0,18.16755,137.4698,1938.215738
3,75,0,8.997315,139.965,1483.797409
0,79,0,3.707186,104.9643,704.3641607
6,21,0,20.0119,194.9663,2739.364415
1,69,1,4.060006,235.1555,1446.866289
0,51,0,9.176772,184.9496,1523.800316
3,24,0,1.822794,210.1518,1006.003672
0,20,0,15.45104,104.9643,1777.783534
4,33,1,8.399966,184.9785,1276.752415
4,30,0,5.179771,275.1198,1283.308128
2,21,0,7.439729,149.9776,1033.91479
2,31,1,11.85169,162.4526,1455.55459
9,57,1,4.066766,162.4833,1241.877666
1,84,0,1.1426,147.4421,250.4817182
1,35,0,4.767276,147.4564,1045.602146
9,72,0,1.398734,182.447,573.1171783
1,41,1,9.873117,235.1555,1967.928007
0,68,1,1.034561,127.4958,263.971695
0,69,0,15.65432,117.4392,1825.27674
4,86,0,9.348659,124.9643,771.0222493
0,62,1,7.114816,117.4835,856.3808128
8,78,0,8.924108,230.1344,1504.498094
4,54,0,6.907426,134.9509,765.5762196
0,83,0,7.869508,275.1198,1206.792948
2,60,1,5.810607,152.4798,903.6901827
0,82,0,15.67732,104.9781,1673.87195
1,31,0,12.82008,207.6094,1643.441405
3,47,1,10.3665,210.127,1526.714907
2,67,0,9.060745,104.9643,1161.650257
7,54,1,11.32725,139.9792,1537.25042
2,86,1,5.8078,255.1417,1023.75368
0,38,1,11.59206,127.4783,1627.688937
1,71,0,4.38777,127.4421,890.2145776
1,58,0,18.11168,182.4676,1884.134154
6,55,1,9.091454,187.4847,1363.30698
0,35,0,5.624237,255.1336,1674.511863
2,22,1,14.77367,137.4978,1600.620121
1,55,0,8.53275,92.45514,1122.62327
1,62,0,6.029814,164.967,1273.860067
1,56,0,23.91177,134.9509,2059.963787
0,51,0,2.644504,204.9634,655.8888087
3,87,1,2.543632,245.1283,1286.962111
2,70,0,1.320603,194.9663,924.0477339
3,73,0,12.15758,117.4392,1618.001407
0,80,1,10.90461,209.9931,1694.511052
1,68,0,13.0257,172.4871,1481.549539
0,30,1,14.08217,120.0049,1875.470621
0,41,0,13.26061,147.4601,1292.234972
1,25,0,1.668767,169.9447,512.8321486
2,24,0,26.90099,167.4564,2594.832192
1,83,0,3.239188,159.9942,500.3610113
1,29,0,9.151527,230.1051,1396.341948
0,79,0,4.947213,242.6573,1014.229725
1,80,0,9.074838,194.9699,1097.005959
1,87,0,3.409799,242.6143,740.0394011
2,22,0,7.557333,204.9634,1262.139061
4,41,1,8.741017,127.4958,1107.083954
0,66,0,5.996824,252.6378,1009.804308
1,39,1,4.93863,149.9778,722.8952824
1,46,0,7.831837,127.4586,971.0087147
0,59,1,3.545553,152.4624,1060.105051
9,59,0,6.612935,114.9658,944.6665184
2,78,1,10.07068,237.6549,1919.953096
4,79,0,4.116596,157.4836,600.3283664
4,26,0,7.348696,149.9621,1080.503708
0,31,0,7.756546,147.4713,1007.348141
0,32,0,14.17544,149.9776,1535.243963
1,54,1,5.750643,117.5015,657.9643336
0,18,1,9.767357,187.4974,1710.612591
5,71,0,9.29979,179.9794,1093.745962
2,60,0,7.556151,149.9776,962.6412103
1,64,0,5.879094,179.9794,713.2732917
3,50,0,3.699808,139.9349,1141.442182
0,55,0,2.579229,230.1344,860.7975297
10,49,1,21.37858,152.5104,2790.826119
0,50,0,3.944467,220.1149,1261.505669
0,71,0,5.360993,147.4564,1027.720431
1,76,1,5.927239,174.9755,837.8796845
5,21,1,7.151009,245.1457,1589.194648
1,61,1,6.671684,129.9763,862.9115483
1,69,0,8.016341,182.4762,1033.144943
1,87,0,4.14344,137.4392,487.4290639
4,30,0,9.39804,204.9797,1275.449066
2,23,1,5.685414,270.1604,1812.910095
5,20,0,3.511593,242.6281,1172.010209
4,65,0,4.075856,192.4567,721.7486176
0,27,1,4.741795,207.4974,855.8268713
0,76,1,10.28514,247.6647,1907.528361
5,36,1,7.158287,164.9853,1670.602657
2,27,0,5.387532,230.1344,1197.221097
4,55,0,9.204657,142.4713,1555.314176
3,53,0,15.56801,192.4705,1752.77238
0,43,0,15.43828,162.4937,1622.823317
4,49,1,10.56862,164.9647,1734.660297
1,19,0,11.64763,172.4567,1814.120844
10,22,0,6.89036,124.9607,1527.543295
0,57,0,11.36757,210.1051,1915.881708
0,65,0,14.00176,157.4836,1333.059808
3,43,0,4.638114,192.4705,807.7008528
0,28,0,5.358251,162.4608,1259.0664
3,51,1,2.526565,114.9728,449.1682295
7,21,0,4.193947,127.4738,1242.428824
0,42,0,1.776605,149.9621,495.3955859
4,56,0,4.762508,104.9629,732.1459678
0,47,0,8.612943,149.9483,958.3344749
1,41,0,19.19435,192.4404,2037.426425
3,32,0,10.50792,149.9621,1335.96148
3,75,1,9.62756,129.9926,1116.324602
1,31,0,4.165508,262.6106,1053.191872
0,66,0,5.360574,212.6415,1342.598456
1,29,1,6.416264,152.4798,1024.169439
4,56,0,3.924177,127.4586,757.4450596
8,66,1,8.977196,245.1283,2036.889178
2,74,1,23.08359,172.4848,2352.994051
1,43,0,3.424062,147.4564,991.5989798
4,57,1,11.84721,172.4624,1409.472824
4,67,0,17.19789,157.4698,1630.702145
0,42,1,7.732188,207.4974,1051.673689
2,22,0,14.12424,149.9845,1727.365848
0,41,0,7.621099,194.9768,1006.779634
3,70,1,21.45305,162.5299,2110.79392
1,65,1,3.648755,162.4653,1078.773197
1,33,0,5.099943,79.97886,499.9821554
2,53,0,4.597088,124.9607,909.4363783
1,54,0,7.047021,262.6106,1260.9421
1,54,0,18.80644,194.9699,1893.522906
0,85,0,1.450971,162.5005,356.9526336
2,69,1,27.12312,149.9598,2534.437264
1,50,1,3.152098,162.4526,696.7035556
3,60,0,6.523366,147.5031,840.7473935
2,23,0,6.477458,152.4907,1102.750144
4,76,0,5.318865,129.9621,1163.746203
1,28,0,6.460792,79.97886,627.880394
1,36,0,19.6617,214.9663,2176.358333
0,62,1,10.89627,204.961,1332.165747
2,53,1,5.481792,184.9853,971.649096
3,87,0,6.038648,222.6143,1477.559089
1,51,0,4.529842,129.995,726.5900328
2,38,0,18.08688,147.4601,1676.80832
3,40,0,8.369827,117.4858,1134.541267
3,49,1,15.71625,187.4811,2361.62202
0,35,1,7.833185,129.9763,1051.602727
0,86,0,27.44938,204.9634,2573.594199
1,62,0,11.31749,162.447,1585.841616
0,34,0,8.351399,240.1149,1261.564075
2,47,1,2.942683,127.4783,868.7530886
0,58,0,2.569515,159.9476,907.3050831
0,24,0,2.313262,127.4601,864.4642177
1,62,1,15.36862,114.9728,1321.498572
0,84,0,11.4264,202.4433,1145.984358
0,38,1,13.163,174.9882,1918.9486
4,40,0,2.057502,179.9476,551.7257141
3,51,1,16.49093,127.4783,2078.823247
1,67,0,1.253929,172.4742,322.5237064
4,54,0,1.359104,194.9992,714.3448036
4,63,1,4.565947,104.9923,619.4159878
0,32,0,21.56869,147.4738,2001.025597
4,82,0,7.349571,149.9483,863.2029351
3,26,0,19.56364,127.4738,2444.542685
1,86,0,6.081227,200.1323,1409.589822
1,75,0,11.21716,159.9794,1528.092146
5,51,0,1.740498,169.9928,450.2597019
3,59,0,3.304515,124.9781,414.3393996
2,44,1,6.023347,137.4686,821.8429175
1,21,1,3.986525,114.9728,605.5839866
1,28,1,2.857213,232.652,1031.032132
0,81,0,8.187262,169.9928,808.4971819
3,49,0,19.42268,179.9476,1996.584616
2,52,0,3.155188,242.6143,911.7679224
0,41,1,6.896176,182.4653,896.9821918
2,42,0,13.9749,137.4872,1400.209069
1,43,0,5.73054,92.5018,686.2974269
4,82,0,9.068923,147.4601,855.2059629
1,69,0,4.444135,139.9349,1078.567268
3,58,0,22.97518,179.9656,2196.794349
0,32,0,2.921217,114.9509,883.7264825
1,63,0,8.346499,152.4579,1456.082414
2,36,0,3.158254,187.6422,823.4333368
5,46,0,13.21355,149.9447,1973.622689
0,63,0,13.27794,240.1149,1570.153315
0,42,0,3.662342,112.4551,321.8958659
2,44,1,3.084418,147.4783,558.9941784
8,62,0,18.34717,192.4705,2022.620666
8,58,0,2.293413,124.9781,484.8655509
3,37,0,11.16386,182.4538,1317.388693
0,30,1,4.380312,232.6228,1046.538825
1,49,0,8.096457,159.9642,1054.806106
2,38,0,19.28984,179.9476,1904.865627
1,36,1,21.20428,119.9568,2494.211424
6,44,0,14.70766,127.4421,2060.536764
10,48,0,5.186633,139.9349,1485.319376
0,38,1,12.00677,245.1283,2177.704307
6,37,1,17.35639,174.9744,2451.995707
1,38,0,5.886852,172.4441,842.193169
0,19,1,4.733989,184.9785,899.1324428
0,45,0,7.281658,184.9496,1435.244426
3,52,1,19.70229,247.6647,2850.191042
0,72,0,9.543016,167.4564,953.6134686
1,71,0,10.06945,194.9699,1125.724207
4,60,0,29.38102,147.4738,2754.774128
0,78,0,13.25623,127.4421,1563.141746
1,85,0,13.08183,220.1323,1525.934554
3,49,1,10.6052,162.497,1782.253032
2,75,0,10.78369,159.9512,1105.06706
4,55,1,5.14486,139.9568,841.9569184
2,85,1,1.453022,120.0049,639.623576
4,34,0,7.138798,129.9621,1497.624239
0,59,1,3.59353,255.1555,950.0977853
1,56,1,7.150962,119.9897,915.023098
3,19,0,9.49793,207.6094,1472.144905
0,62,1,4.740006,177.4945,1237.609162
1,51,0,14.74415,207.6094,1688.469176
3,41,0,6.933201,232.6415,1279.335621
1,57,0,16.08074,220.1149,2310.814138
4,66,1,8.846877,127.4783,1351.805265
0,35,1,16.26349,127.4958,1537.706248
1,33,1,14.74297,149.9741,2027.035214
4,87,0,9.298353,169.9447,1074.116423
3,27,0,11.32383,192.4404,1500.00368
2,58,1,7.83307,235.1417,1742.049983
1,74,0,1.773271,92.45514,506.4720015
0,29,0,5.001663,169.9671,799.8803649
3,54,1,9.38783,172.5104,1080.663566
2,61,1,9.396957,154.9755,1701.75372
3,24,0,19.95038,192.4885,2063.282237
3,37,0,19.13997,214.9525,2111.077001
4,43,1,8.631838,184.961,1745.550396
1,51,1,6.597395,217.484,1131.921
1,62,0,10.8378,125.0073,1114.43184
2,33,1,9.986555,132.5127,1291.650867
0,82,0,5.27717,137.4698,895.1202801
1,75,1,12.90094,152.4555,1740.01586
0,46,0,7.303501,187.6094,1477.901329
4,56,0,4.10653,127.4601,1029.623058
3,19,0,12.95912,79.97886,1333.702402
1,63,1,24.84802,197.4945,2499.22788
2,43,0,8.443528,220.1185,1280.600763
3,58,0,13.33383,157.4698,1312.812193
3,27,0,11.31189,194.9699,1515.642262
0,50,0,1.280342,220.1615,761.9185367
1,62,1,16.76542,172.4555,1771.904961
1,67,1,16.03441,107.4806,1555.471333
0,19,1,10.85354,142.4689,1639.236491
0,36,1,6.394005,187.4673,1420.169187
0,50,1,5.72421,175.0062,1208.719407
2,75,0,2.317456,197.6288,716.3402711
1,26,0,3.895605,112.4551,506.5377808
3,19,0,2.840185,214.9663,915.3457897
1,37,1,5.63355,152.509,1005.757327
1,39,1,2.021619,149.9598,462.9626012
7,81,1,14.60884,182.4833,1634.207671
0,77,1,14.75827,182.497,1524.896385
6,66,0,12.62769,149.9621,1443.47725
1,61,0,6.38998,124.9781,599.0290899
4,70,1,23.12261,165.0113,2366.107617
2,34,1,9.521766,120.0035,1206.904751
2,20,1,8.642257,255.1555,1553.215778
0,66,0,5.760318,197.6288,966.3793761
0,31,1,16.05802,149.9598,1608.519234
2,85,0,7.431055,172.4567,1283.018595
0,75,1,10.56737,265.1283,1524.959035
2,88,0,9.570397,149.9928,1291.655399
4,48,1,11.29098,119.9568,1782.001605
0,74,0,2.407697,137.4392,270.9293518
1,87,1,3.962302,117.4686,812.4076078
1,58,0,6.391286,220.1323,1066.249033
0,49,0,16.43691,149.9447,2026.924358
1,41,0,10.92718,179.9656,1203.774277
2,48,0,11.18714,192.4885,1235.76897
3,52,1,9.349363,222.65,1512.125761
10,38,1,2.911327,132.466,1317.208422
3,88,1,2.368597,162.4526,522.4324646
4,41,0,1.364515,149.9447,988.3464184
0,64,0,13.77358,232.6415,1672.058732
1,51,1,4.415788,139.9568,655.9249473
4,19,0,5.855481,104.9643,1200.247776
1,56,1,1.216309,149.989,413.1912075
3,64,0,3.02742,200.1323,1246.012987
0,50,1,5.638782,184.9853,932.7790894
0,80,1,9.534696,137.4686,847.6690217
2,19,1,15.37783,172.4848,1819.640333
5,45,1,3.857792,152.4624,1238.459696
2,76,0,13.57249,175.1331,1541.284939
0,84,0,20.89442,220.1615,2210.526102
4,30,1,7.565171,149.9741,1541.0921
9,55,0,3.048345,144.9607,577.9768805
7,73,1,11.62262,139.9861,1430.966496
2,33,0,7.280799,212.6415,1716.755804
0,44,1,7.567398,139.9875,1282.568064
3,74,1,19.49059,235.1555,2709.337012
0,64,0,17.39814,159.965,1702.35927
4,46,1,1.273256,245.1612,985.96179
6,19,0,2.871903,152.4742,1262.175265
3,88,0,3.443373,137.4392,441.303964
1,59,0,1.110729,210.1518,724.2830732
3,60,0,10.45425,179.9476,1143.379552
