CaseOrder,children,age,online_security,monthly_charge,bandwidth_gb_year
4020,6,72,0,162.447,1379.566758
692,3,44,0,192.48852,586.1493754
5299,0,57,0,124.9643,5284.821838
6659,4,69,0,149.9483,5409.075897
830,1,56,0,194.976769,1120.116258
3499,0,32,0,147.4738,2001.025597
2082,2,67,0,137.4392,1415.406657
9441,0,49,1,265.1283,4224.921196
45,0,22,1,242.632554,1412.736809
3940,0,25,1,174.9882,1058.572083
5258,4,80,1,270.1604,5655.619699
8438,1,71,0,182.4608,5396.238934
4320,1,76,0,112.4551,770.7911152
2966,7,46,0,127.4601,1651.037252
3970,2,37,1,129.9598,2007.890075
1188,2,43,0,139.934918,2418.099487
285,8,32,1,232.652038,1998.680227
8874,2,53,0,207.6094,6386.697896
4160,2,83,0,172.4742,364.1796625
3093,9,74,1,94.97283,1189.368234
4557,4,44,0,127.4601,1735.029687
4585,3,78,1,172.4624,786.1863432
4324,2,45,1,127.5112,2087.790899
5505,0,40,1,265.1283,5803.879938
7075,7,33,0,127.4421,5962.353614
3365,4,54,0,134.9509,765.5762196
8026,4,51,1,172.5104,5922.812261
3196,0,69,0,182.447,682.7780764
8811,2,50,1,127.4958,5979.37126
970,1,44,0,200.132293,1784.759356
3735,1,33,0,204.9634,1401.299612
926,0,81,1,164.985293,1083.381195
9497,0,88,0,167.4564,3643.379954
6452,0,66,0,172.4404,6512.990012
8798,2,67,0,134.9509,5711.519767
2852,2,66,0,159.9794,1603.711289
5181,1,75,1,117.4835,6044.380838
6724,1,53,1,140.0013,5841.787149
9323,0,37,1,132.466,6613.783896
7811,1,36,0,152.4579,5624.550489
4472,1,62,1,149.9915,909.7634001
5169,3,82,0,194.9525,5616.467158
4349,0,81,1,164.9715,866.3476333
7904,0,66,0,159.9656,4878.10553
3627,4,30,1,149.9741,1541.0921
1790,0,26,0,159.951231,509.6727126
8294,1,39,1,177.6508,5916.705233
2060,2,75,0,232.624,1206.219227
4014,1,59,0,184.9634,1028.550477
1903,2,45,0,182.490006,762.3743815
5574,0,39,0,204.9634,4866.729815
6926,1,26,1,127.4783,5563.341225
76,2,67,1,270.160419,1648.102673
2346,2,40,1,195.0062,1646.32071
5485,3,85,0,275.1336,4315.04425
431,4,86,0,114.965789,1376.095043
4587,1,57,0,114.9509,1613.057137
8100,2,51,1,187.4811,4290.116592
8458,0,74,1,245.1457,5837.201318
8157,3,21,0,267.6427,6012.6506
7894,0,41,0,124.9643,4665.934869
1554,4,44,0,192.440432,619.3340158
241,0,71,0,187.609354,2512.36494
784,2,72,0,192.470522,780.3612617
3067,1,57,0,202.4433,1150.220789
978,0,56,1,154.975543,1202.670117
2942,1,35,0,147.4893,678.2257258
5378,5,53,0,159.9656,5503.322362
4731,0,23,0,152.4441,2009.785388
1621,3,35,0,220.132293,1014.075999
2147,1,29,1,225.1457,1408.898779
1802,3,79,0,242.610632,1713.700682
2096,1,72,0,230.1051,2978.208092
6075,3,87,0,134.9509,4195.472287
5246,1,19,1,257.6549,6516.163879
1358,0,21,0,197.628838,1495.341126
8064,2,61,0,275.1336,6016.058199
6051,0,44,1,162.5299,5580.693234
8369,0,56,1,164.9785,5014.025544
6018,1,33,1,277.6375,5991.45754
9932,2,51,0,139.9979,5461.005526
8770,1,78,1,197.4945,6195.809016
7504,5,41,0,207.6386,4865.980872
1610,2,79,0,262.610632,1503.937766
3097,1,62,0,105.011,1002.360533
9772,3,49,1,140.0049,5715.040053
2416,1,68,0,114.9838,839.5696843
2018,3,26,0,230.1051,2095.701636
6019,1,79,0,92.45514,4611.303594
4126,3,76,0,137.4684,975.6560108
9803,0,24,0,124.9607,4741.134235
3247,2,80,0,214.9663,1772.729252
125,2,31,0,149.991327,1127.267848
6426,0,50,0,117.4858,5218.637314
5309,0,70,1,149.9915,4667.397297
7464,1,55,1,162.4827,4934.723127
9158,1,28,1,165.0113,5676.643658
3342,5,29,0,174.9768,1419.012995
599,2,80,0,134.950905,1329.158978
2124,1,73,0,92.45514,575.972228
9499,4,36,1,217.4702,5444.825706
7686,1,35,1,229.9931,5831.696572
7050,3,41,0,169.9928,5709.352717
9662,0,70,0,204.9797,5237.251646
2198,3,19,0,127.475,746.7953574
4052,2,38,0,182.447,833.2996999
6055,6,85,0,159.9349,5436.403424
3363,0,62,1,117.4835,856.3808128
6852,3,19,1,164.9715,5163.16137
726,3,32,0,159.947583,1596.707755
4935,0,41,0,194.9992,701.4431106
979,3,69,0,127.442069,1244.709018
809,1,61,0,179.965581,993.6031859
9604,1,27,0,129.9621,4994.1983
1476,4,60,1,222.649979,1556.108789
5936,1,82,0,200.1185,5285.025958
9037,4,53,0,187.6094,6570.010431
7336,1,60,0,242.6106,4772.225208
3963,0,61,0,104.9781,1417.244497
6423,0,57,1,210.127,6105.525987
4906,2,25,1,164.9785,1258.112414
1236,4,49,0,227.475448,1599.474597
1226,1,34,1,187.49737,1259.528321
8050,4,37,0,159.9642,4267.319291
9279,0,24,0,252.6378,5978.652711
8672,0,67,0,104.9781,6258.956902
5230,3,72,0,175.1331,5143.531186
6951,1,39,1,130.0064,6013.656205
3218,4,46,0,182.4433,2224.378227
288,0,57,0,137.487242,994.6354785
5024,3,70,1,130.0064,4983.295874
2967,2,79,0,210.1051,2052.656051
3165,0,87,0,197.4725,2025.467869
6004,3,25,1,94.97283,5530.990602
8888,3,20,0,222.6281,5978.333259
1658,2,57,0,112.484375,640.9334119
1976,1,59,0,204.979684,1348.141984
2398,2,79,1,174.9755,815.588724
453,0,67,0,134.950905,272.9823095
8031,2,30,1,190.127,6818.04834
4697,0,39,0,242.6143,953.0836423
3682,3,71,0,172.4441,1034.993917
423,2,51,0,200.132293,1537.296207
9726,1,34,0,162.4538,5141.95734
658,1,83,0,172.47417,847.7321161
3302,0,40,0,142.4713,1194.656781
6395,1,61,1,165.0113,6071.213666
2846,0,67,0,152.4742,1993.401196
8292,2,61,1,204.961,4486.299295
7498,8,45,1,149.9778,5627.401455
1002,3,44,0,167.456419,800.3296612
4199,1,82,1,132.4798,1109.204756
2419,0,72,0,184.9634,1352.42705
7483,1,25,0,222.6609,6076.679824
5707,3,34,1,150.0208,5716.051522
3848,1,19,1,107.4958,1638.668955
962,2,72,1,162.482694,792.520824
1581,0,25,1,104.992311,1267.06092
5008,4,78,1,139.9568,6123.243244
2207,1,86,0,134.9509,411.6028202
6313,6,82,0,104.9643,4073.021384
9563,1,61,1,265.1283,6209.349746
4232,1,62,1,129.9915,1537.645961
758,1,76,0,275.119794,830.61429
2285,0,60,1,172.4624,1791.953298
6664,2,37,0,159.9476,5374.949556
4756,1,25,0,207.4754,2259.107162
8212,1,65,1,210.127,5489.928745
808,3,52,0,92.455141,1262.21298
6576,3,68,0,287.6427,6264.921287
7720,1,38,0,159.9349,6101.070814
1957,2,76,0,172.457857,1031.509395
2446,1,29,0,179.9476,462.2211376
5876,2,31,1,129.9915,4947.825183
8164,9,86,1,210.127,5440.228336
6139,0,70,1,154.9919,5454.264521
2403,1,76,0,129.9621,1110.224942
1074,1,64,1,142.468917,1996.643218
6558,2,54,0,144.9607,5877.690105
4241,0,40,1,182.4653,831.9762364
8510,2,67,0,210.1051,6230.665916
2092,2,47,0,104.9781,1128.042592
4528,0,28,0,204.9634,1835.681416
7203,2,48,1,164.9889,4974.094369
6796,1,63,0,172.4579,6001.347694
7238,4,50,1,174.9744,4513.977095
7423,2,30,1,245.132,5729.627989
6850,2,51,1,182.4653,4507.158562
6837,0,83,0,149.9776,3859.813737
1004,1,70,0,242.657291,2065.398671
9100,1,62,0,204.9797,6198.053982
6563,3,45,0,262.6106,6241.530828
5615,0,85,0,242.6281,5500.343313
4652,2,21,0,159.9476,1497.298277
5314,1,52,1,144.9889,5308.935137
1486,0,89,0,182.45383,1365.14372
7608,2,74,0,139.9816,4560.745226
1412,2,61,0,139.965008,1566.414462
9304,2,54,0,220.1323,5532.984193
710,7,80,1,174.975543,704.1947645
9807,0,37,1,182.4653,5797.697073
8043,1,40,0,92.48802,5665.272905
7212,1,75,0,117.4392,6403.802048
3077,1,63,1,149.9598,1081.123619
8315,5,85,0,149.9483,5209.217209
4102,1,19,0,222.6281,1685.709392
5115,0,38,0,230.1051,5399.224156
2723,2,31,0,172.4871,977.9373731
9360,0,79,0,179.9476,5714.242038
1269,2,55,0,214.952509,1541.165921
2463,0,23,0,134.9509,2320.785912
5465,9,77,1,265.1283,5276.196262
269,3,19,0,220.114868,1740.72604
3581,3,27,0,194.9699,1515.642262
5350,6,84,0,139.983,4969.898649
7291,0,53,0,232.624,5611.83506
5158,3,31,1,257.6513,6689.478561
6602,3,74,0,242.6281,5301.12684
2822,2,80,0,230.1051,1152.27854
5808,0,50,0,104.9643,4610.805566
590,3,71,0,92.488023,278.5411418
5956,3,29,0,104.9629,4828.23036
5255,3,75,0,167.4564,4745.339554
6662,1,84,0,262.6106,5705.273815
7657,0,46,0,192.4705,6185.77752
8726,3,33,1,172.5104,4893.437646
6897,6,26,1,149.9598,6318.942793
7595,3,59,0,207.6094,5768.104658
2029,1,45,0,275.1336,1731.015044
6819,2,88,1,235.1591,5674.248741
678,3,46,1,95.019486,794.8748353
5764,0,24,0,159.9476,4927.165029
1233,3,58,0,194.952509,2346.894471
5297,3,35,0,159.9476,4696.771589
7104,0,48,0,220.1149,6172.045881
5035,0,87,0,212.6415,6205.78959
5453,1,38,0,192.4404,3894.441976
2433,1,76,0,159.9794,1163.473611
6320,3,82,0,105.011,5616.475997
6120,3,36,0,255.1336,5971.138391
9159,3,28,0,169.9378,5626.093885
9954,1,82,0,172.4441,4343.616747
897,2,66,1,142.485486,1335.902829
1612,0,23,0,104.962874,691.4493988
6475,0,82,0,127.4738,5450.67953
7662,1,72,0,179.9476,5687.54248
7461,10,88,0,124.9781,5394.861435
3807,2,26,1,149.9778,659.0331885
8274,0,65,1,235.1884,4979.327874
9452,1,22,0,114.9976,5574.461345
4702,0,74,1,149.9598,1147.311353
3962,3,27,0,147.4421,734.4252105
5418,0,23,1,164.9715,5579.15458
891,1,83,0,137.439154,644.2789946
5000,2,49,0,182.4538,772.3849869
7507,2,68,0,245.147,6353.557295
7882,3,68,1,137.4686,6057.265464
5096,1,70,0,92.5018,5664.025426
6933,2,61,0,204.9496,5536.041298
9618,1,88,0,240.1149,4492.694472
2800,4,34,0,265.147,1018.286618
585,0,55,1,210.12704,1713.178075
3269,0,39,1,164.9715,1043.339074
3933,2,38,0,102.4746,1003.68472
1261,0,54,1,142.499263,1148.911745
6206,2,29,1,277.6375,6548.654854
311,0,22,0,114.997564,1079.012505
7790,1,62,0,137.4872,4676.604059
6459,1,51,0,204.9797,6015.112937
6207,1,49,0,149.9621,5006.557282
5883,0,88,0,220.1185,4194.186085
4669,0,33,0,200.1185,2079.326294
4299,1,81,1,119.9897,1439.519609
3784,4,87,0,207.4754,1738.461046
1009,0,63,0,172.456745,2496.770215
8355,8,57,0,162.4538,6766.152872
2186,4,75,1,184.961,1835.301769
3624,5,45,1,152.4624,1238.459696
7040,1,52,0,172.4579,5013.653883
4923,1,32,0,187.6422,2429.237651
9674,1,87,0,139.9816,5640.828106
7951,2,81,1,149.989,6013.704356
6126,3,88,1,187.4847,6056.563368
4757,2,47,0,114.9509,1510.913118
5075,8,32,0,127.4601,5634.748909
91,0,75,0,192.470522,409.7486664
5975,3,32,0,227.4754,5684.35373
6419,8,32,1,190.1737,6200.818914
8641,9,42,0,127.4738,6835.30081
8691,0,30,1,152.4555,6256.189224
2118,2,23,0,197.6288,1106.910603
2938,0,85,0,212.6415,1875.734695
6843,0,73,0,134.9801,4701.222329
984,2,82,0,187.609354,1848.378413
7261,0,22,1,119.9568,6581.526436
9986,1,30,0,242.6143,4647.63715
2926,8,60,0,204.9797,1412.381474
6062,1,83,1,197.4702,5869.727078
3215,2,19,0,207.6094,1409.932665
6448,0,40,0,172.4579,4543.825133
6780,1,32,1,175.0062,4594.301628
7039,0,86,0,194.9663,5673.339564
5664,1,89,1,115.0021,5762.602883
628,4,35,1,130.006414,1829.923575
8009,0,72,1,137.4686,3992.381842
5126,3,21,0,127.4421,4363.988222
4766,4,43,1,152.509,1332.850025
8144,0,70,0,212.6415,6236.771039
9595,10,76,1,152.4624,6209.831863
1270,2,43,0,159.994242,2687.9401
129,0,52,1,120.004928,991.2441024
6113,1,36,0,142.4713,6028.840796
1712,0,87,1,127.511223,408.200312
7863,1,69,0,222.6143,6280.796851
4236,0,59,0,179.9476,1372.679029
5193,4,47,0,147.4421,5828.46448
2399,3,83,0,200.1323,1432.922873
5435,1,63,0,149.9707,5173.091219
6058,0,33,0,182.4538,4460.120921
9319,0,74,1,219.9902,5661.364423
1187,2,35,0,127.442069,1160.756141
6014,0,68,0,194.9768,5214.429658
9794,3,44,1,114.9728,5283.978779
6015,2,24,0,265.147,4794.822207
1978,1,48,1,164.971516,2029.905606
9888,1,26,1,117.5152,5356.414043
4248,3,55,1,162.4653,956.6535443
7673,1,54,1,222.6362,6493.121834
916,7,34,1,152.479779,1930.805216
1306,0,27,0,149.984492,1559.824693
5456,4,79,1,172.4555,4695.750395
3050,0,38,0,172.4885,2120.765903
9522,4,74,0,159.983,6059.960875
1274,4,33,0,242.61428,1809.863378
8056,2,55,0,157.4698,5730.433744
2797,3,82,0,172.4885,1838.415776
1399,4,49,0,139.934918,2275.16632
3359,1,41,1,235.1555,1967.928007
184,0,42,0,240.114868,1664.19271
6868,1,65,0,192.4885,6074.839425
5696,1,23,0,149.9928,6147.448121
8836,1,61,0,162.4538,6497.863463
9627,3,62,0,214.9663,5571.246619
6171,1,27,0,127.4601,5831.318891
6988,4,73,0,159.965,4926.954935
4568,2,85,0,172.4733,538.267259
8956,9,21,1,182.4653,4979.515394
2657,1,38,0,252.6378,1225.184798
8310,3,45,1,150.0208,5712.721051
6858,3,43,0,147.4421,5105.145541
1962,2,54,1,229.993134,1288.925148
6384,0,69,0,129.9483,4630.380688
8854,0,77,0,162.4538,6472.088412
9974,2,21,0,192.4404,5808.222175
1252,1,37,1,152.479779,602.4065111
3177,1,23,1,162.4833,1586.632329
7761,2,52,1,104.9923,5314.541588
5014,8,24,0,184.967,6234.682273
9706,3,72,0,232.624,6340.697833
6540,6,61,0,92.5018,5399.269987
3290,3,33,0,92.45514,1691.734997
6449,2,70,0,174.9768,4552.057718
8727,1,34,0,162.4676,6608.716989
7612,10,85,1,199.9902,6749.102107
6276,0,53,0,159.9512,5770.359583
6888,1,40,0,137.4836,4561.670086
1052,2,64,0,179.947583,955.7834668
4070,0,65,0,182.4433,1069.814443
6023,0,59,1,117.5152,4756.034607
5553,2,29,0,172.4579,5350.192494
273,0,79,1,147.478341,287.8189836
2043,1,68,1,277.6513,1757.837077
4764,0,55,1,184.9715,1219.381518
8998,0,83,1,187.4847,6269.314301
5205,3,38,0,79.97886,5433.040814
9510,1,44,1,142.5007,5084.625994
1087,1,47,1,202.682861,1389.451264
8374,4,61,1,155.0084,3893.3098
7733,0,52,0,149.9447,6463.270745
7516,4,48,1,117.5152,5598.052693
6679,1,61,0,159.9476,6100.656645
4323,4,81,1,199.9902,2072.299479
6947,4,72,1,162.4833,4523.838771
7748,0,28,0,184.9496,4408.149328
6773,0,54,1,164.9647,5360.683391
5519,3,74,0,275.1336,6268.031469
5118,1,20,0,159.9794,6447.490491
6180,4,46,1,232.6228,4965.237046
4710,1,86,1,187.4974,990.7760503
8122,1,86,0,149.9483,5865.479279
5970,2,78,0,134.9509,5744.210121
6785,0,38,0,235.1372,5459.660641
3479,3,87,0,222.6143,1477.559089
8415,0,31,1,242.6326,5123.028136
3925,0,50,1,154.9755,1192.457478
1749,0,24,0,242.657291,2072.561109
733,0,61,0,204.949594,2050.67636
2554,0,61,0,232.6415,676.2344842
5459,3,78,0,275.1198,5112.939726
5874,3,83,0,192.4885,6053.671903
2663,1,56,1,132.4798,1715.911701
9399,6,43,0,275.1336,6055.20888
6456,4,69,0,92.5018,5859.681153
3114,0,65,1,127.525,1859.777405
3304,1,49,0,157.4836,1379.971168
1345,0,69,0,179.947583,953.8934493
1691,7,37,0,220.132293,1411.150345
7181,3,57,0,157.4836,5045.935401
6500,1,67,0,230.1051,6008.707062
3309,1,77,0,252.624,877.7033783
1505,2,64,1,160.00128,1656.731409
1807,0,22,0,179.965581,985.6286855
8470,0,56,0,169.9671,6171.479592
5370,0,47,1,117.4686,4732.791307
3792,0,26,1,190.127,3348.604428
9521,1,52,1,147.4783,5730.642149
7330,4,41,1,104.9923,5274.614337
5910,1,75,1,132.466,5440.70707
6826,1,56,0,194.9525,6518.028513
7264,0,50,0,104.9629,6038.002387
1849,0,78,0,204.963371,509.1865112
4513,2,63,0,127.5067,410.7703918
2432,2,28,1,139.9875,1606.733876
4661,0,37,0,184.9496,2281.87219
8886,0,60,1,164.9715,5218.998099
5585,0,51,1,215.1591,5368.841578
143,3,69,0,182.460772,717.3876564
8761,3,86,0,275.1198,3570.28345
9212,1,37,1,164.9853,5390.477473
5265,1,40,0,149.9707,5278.976104
3410,1,54,1,117.5015,657.9643336
1118,4,31,0,242.628057,1115.58357
1757,0,60,0,222.660939,1235.453213
498,0,19,1,142.452604,1806.007164
8032,10,69,1,245.1457,4889.562199
871,0,34,0,139.934918,922.2958319
3358,9,72,0,182.447,573.1171783
913,4,20,1,212.669463,1719.483972
722,6,43,0,242.610632,1680.337106
2806,2,56,1,210.127,1215.186143
9944,1,39,0,235.1372,7021.93656
887,0,37,0,137.439154,1476.963855
9593,0,86,0,112.4551,4999.844929
6588,4,55,0,147.4738,4429.146624
8101,1,72,0,204.9634,5883.826226
1521,1,54,0,117.439154,1257.52308
8690,7,42,0,232.6378,5918.076763
2747,2,72,0,204.9634,1836.91871
6701,1,88,0,187.6422,4590.372724
5776,0,46,1,265.1283,6091.064644
315,1,73,0,92.488023,583.0259559
1800,1,65,0,207.609354,1241.342647
328,2,39,1,107.495766,864.7036995
5643,2,72,1,172.4555,5715.030445
4205,0,75,1,119.9568,696.77888
3130,0,71,1,235.1591,763.5474617
6861,0,42,0,149.9707,4604.801873
9906,1,30,1,140.0013,6599.191565
3969,5,57,1,154.9618,1407.105672
5744,2,18,1,162.4653,6599.040223
6227,0,21,1,255.1555,4345.808076
1974,3,54,1,164.978458,1905.350528
337,4,49,0,124.960655,1221.100604
2765,4,29,1,149.9915,540.3210772
7661,0,25,1,127.4958,5925.975679
276,0,75,1,255.141716,1302.230824
2986,0,79,0,137.4836,1967.228079
5647,0,42,0,187.6422,5874.281225
5850,1,53,1,222.6362,5768.283353
3478,2,53,1,184.9853,971.649096
7559,5,32,0,92.45514,5721.203342
3559,1,33,1,149.9741,2027.035214
2810,0,34,1,119.9897,1283.330518
9114,3,87,1,144.9889,6629.310323
4862,0,77,0,137.4392,984.2773024
6587,3,61,1,149.9598,4876.001451
3417,10,49,1,152.5104,2790.826119
308,0,72,0,174.969934,1107.882056
3909,0,57,0,179.9794,1207.589721
349,3,56,1,152.495236,567.6177123
827,0,84,1,207.481057,767.1879493
9502,0,67,0,204.9634,5749.199161
4483,0,84,0,92.45514,1213.57856
6577,8,24,1,172.4555,5826.009497
3683,1,57,1,162.4653,1097.407168
5877,4,88,1,229.9931,5482.759209
8388,2,24,1,94.97283,5156.063895
2054,1,44,0,149.9776,980.4160232
72,0,87,0,255.119794,1268.086909
5508,0,25,1,107.482,5247.947941
8515,1,46,1,172.5104,4439.411899
7511,0,72,0,242.6281,4297.196921
8152,0,35,1,172.4555,5273.813487
1667,0,87,0,127.442069,1659.769248
7862,3,21,0,179.9476,5130.859668
9160,3,23,1,162.497,6637.249892
5689,1,68,0,149.9928,3614.976172
1446,1,46,1,187.513939,1009.567691
5228,0,84,0,127.475,4118.129556
6983,3,46,0,104.9781,5202.311952
1696,0,18,1,149.959755,933.01364
2893,2,33,1,184.9647,1410.343155
1575,0,28,0,114.983787,389.1228621
3204,5,89,1,204.961,596.0068502
4406,3,87,1,207.4811,755.4687511
1631,0,77,1,167.484705,1828.057047
8381,2,83,0,114.9509,6193.095055
1882,2,73,0,169.992756,695.0510444
8822,0,82,0,227.4754,4240.153662
6464,3,88,1,210.127,4665.805714
849,0,44,1,132.479779,1371.738945
9924,4,38,0,129.9483,5582.271342
6189,2,49,1,235.1591,5547.293219
5870,0,73,0,172.4441,5613.208858
2878,4,21,0,147.4564,1076.991137
187,8,78,1,107.495766,1468.357421
3780,2,67,1,245.1283,2519.749676
1831,3,73,0,242.628057,1187.692793
8326,2,72,1,127.4783,6037.450539
9242,0,49,0,137.4836,5318.331264
6379,3,46,0,182.4608,4176.013803
1235,2,77,1,172.510442,976.910308
6965,2,66,0,159.965,5809.89619
3916,0,22,1,107.4806,1769.609462
447,1,56,0,240.114868,1886.312286
845,0,62,1,149.977753,751.8733285
8063,2,25,0,127.4601,5562.842119
5403,6,27,1,175.0062,6559.360681
2441,4,54,1,184.9785,1227.405249
3104,5,55,0,187.6094,1271.632278
8586,0,49,1,174.9744,4798.910859
6792,2,85,1,142.5156,5108.903002
5651,4,61,0,129.9483,6247.6461
1295,3,53,0,162.446995,1515.532948
5080,0,40,0,194.9699,5533.105998
9017,2,61,1,164.9647,5918.858621
5068,3,69,0,287.6427,5990.18794
3443,3,51,1,114.9728,449.1682295
8452,1,68,0,149.9845,5397.392962
7274,0,27,0,242.6573,5809.538819
6106,0,40,1,235.1555,5845.571509
777,3,30,1,182.483267,2593.301866
9717,3,76,0,169.9378,5453.508337
2154,0,40,0,144.9607,1871.706612
4921,1,30,0,157.4836,488.2314263
5361,0,80,0,134.9509,3246.325481
9736,4,44,0,172.4567,5860.250293
5958,1,80,0,137.4684,5954.517973
8412,1,36,0,220.1185,5510.855205
8433,1,60,0,187.656,5902.115401
3184,8,35,1,142.4827,1874.033411
6793,1,67,0,147.4713,4464.920751
3200,3,71,0,182.4762,1637.379866
9370,1,23,1,139.9861,4708.151617
1290,1,73,0,147.471303,520.8892347
4582,2,18,1,177.6508,1381.709993
6193,1,23,1,187.4673,6031.527231
8936,0,53,0,222.6281,6857.525674
7150,1,41,0,160.0122,5988.775784
9847,2,64,0,172.5034,4503.247213
4107,1,84,1,245.132,1556.189478
4127,0,28,1,142.5007,2214.155609
8301,8,19,1,245.1283,6562.450391
3967,3,87,1,235.1591,1480.104233
1880,4,84,0,212.641455,1621.058909
8497,0,89,1,184.961,6163.633177
9300,2,51,0,124.9643,5834.963129
6349,3,37,0,149.9913,4259.291587
3588,2,75,0,197.6288,716.3402711
7373,0,42,1,107.482,5777.579326
3866,2,76,0,147.4421,335.2998891
8488,5,44,0,149.9483,4732.155898
4132,1,21,0,222.6281,1761.873779
1037,1,89,0,124.960655,1587.826878
637,6,42,1,139.987503,991.424632
6154,2,54,1,235.1555,5249.968921
4135,0,63,1,142.4827,1162.614265
5339,3,25,0,184.9634,5431.249367
1084,4,31,0,117.487242,1281.533791
862,0,54,0,172.456745,1541.269223
904,1,27,1,147.478341,1328.747604
192,8,56,0,220.132293,1719.173387
110,3,33,0,194.976769,1324.164906
4456,1,75,1,197.4876,1089.367201
1943,0,69,1,142.500692,1402.374111
5857,2,51,0,114.9838,5748.451595
4332,2,79,1,210.127,654.0700617
8542,10,45,0,169.9447,6034.619881
2041,0,28,0,159.9349,2309.357899
7332,4,23,0,220.1323,4728.939595
7318,1,21,0,117.472,4122.56284
7780,4,42,0,210.1051,4810.343275
4660,1,69,1,139.9875,956.1671721
7314,2,55,0,275.1336,6018.481264
2776,1,83,0,172.4567,2615.909854
4146,1,86,0,127.475,412.7637414
2324,3,60,1,257.6375,2446.187988
763,1,63,0,137.487242,1096.780158
2618,4,87,0,129.9621,861.7738077
2412,4,60,0,159.9794,1361.469601
1095,0,83,0,139.951231,1103.633086
6174,0,57,0,157.4836,4143.62851
7049,1,50,1,107.4806,5577.385772
9273,0,51,1,169.9741,5432.427022
3136,2,69,1,255.1417,1318.027865
7788,1,24,1,207.4811,6005.171652
5041,0,80,0,149.9621,5953.077209
3806,0,62,0,129.995,1482.175651
885,2,29,1,137.468591,692.5685037
2655,0,46,0,162.447,1525.81124
5922,4,76,1,257.6513,6273.993497
6188,0,79,0,139.9512,4206.724875
8086,6,51,1,152.4798,3976.166899
6743,0,30,0,172.4871,5888.414969
